"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7315","annotatedAttachmentsTest()","","Sun Jun 22 11:34:21 GMT 2025","passed","Sun Jun 22 11:34:28 GMT 2025","","tests.AttachmentStepsTests","tests.AttachmentStepsTests","annotatedAttachmentsTest"
"","7102","lambdaAttachmentsTest()","","Sun Jun 22 11:34:28 GMT 2025","passed","Sun Jun 22 11:34:35 GMT 2025","","tests.AttachmentStepsTests","tests.AttachmentStepsTests","lambdaAttachmentsTest"
"","2","Проверка наличия pull-request в репозитории","","Sun Jun 22 11:34:21 GMT 2025","passed","Sun Jun 22 11:34:21 GMT 2025","","tests.LabelsTest","tests.LabelsTest","dynamicLabelsTest"
"","1","Проверка наличия pull-request в репозитории","","Sun Jun 22 11:34:21 GMT 2025","passed","Sun Jun 22 11:34:21 GMT 2025","","tests.LabelsTest","tests.LabelsTest","staticLabelsTest"
"","7343","selenideSearchOnGitHubWithLambdaStepsTest()","","Sun Jun 22 11:34:06 GMT 2025","passed","Sun Jun 22 11:34:14 GMT 2025","","tests.TestForAllure","tests.TestForAllure","selenideSearchOnGitHubWithLambdaStepsTest"
"","10647","easySelenideSeacrhOnGitHubTest()","","Sun Jun 22 11:33:56 GMT 2025","passed","Sun Jun 22 11:34:06 GMT 2025","","tests.TestForAllure","tests.TestForAllure","easySelenideSeacrhOnGitHubTest"
"","6984","annotatedStepTest()","","Sun Jun 22 11:34:14 GMT 2025","passed","Sun Jun 22 11:34:21 GMT 2025","","tests.TestForAllure","tests.TestForAllure","annotatedStepTest"
